date,time,username,tweet,Compound_Score,Sentiments
16/12/2022,20:45:45,novocaira,"But the FS sin is heavier than Doni Salmanan, many people only see Brigadier J kill, even though it's only karma for your world's tragedy.",-0.9664,Negatif
28/01/2023,19:01:12,mbahsingo03,but the batik motif with an easy sambo effect,0.5927,Positif
02/01/2023,23:21:12,heeyyyjudeeee,but the court insisted that if sambo ordered bharada e beat context beatin but bharada e the meaning of shooting the febrigin is already contradictory the narrative that is trying to build,-0.4767,Negatif
29/01/2023,14:42:59,confused,sambo guard tradition,0.0,Netral
29/01/2023,16:58:39,ariflukmanbdg,"this is really a tragedy, pairs of bodies are wretched, female students are wretched, polygamy is wretched, mystery audi is wretched, you know, wife is wretched, Cianjur oh Cianjur, the drama sambo has ended, audi san ui has appeared",-0.6887,Negatif
29/01/2023,12:14:01,mboell1,"the tragedy of sambo without introspection, the fox's culture of flesh and blood, is difficult for the fox",-0.7845,Negatif
18/01/2023,16:55:03,vivacoid,"tragically, the mothers of bharada e fans went berserk in the courtroom",-0.5719,Negatif
06/12/2022,17:25:03,media_linked,trans judge trial sentile ricky rizal strong ma ruf editor,0.5106,Positif
17/01/2023,17:24:26,media_linked,trans prosecutor demands prosecutors at South Jakarta district attorney demand ferdy sambo life imprisonment for sexually abusing Candrawathi's daughter cheating on the late brigadier j s,-0.7964,Negatif
18/01/2023,20:39:15,capjacktomo,transfer yes hahahaa Eliezer JPU Attorney General Putricandrawati Bharadae Ferdysambo,0.4019,Positif
18/01/2023,18:26:38,tom,trending topic twitter sympathy bharada e cursing cak nun hearted netizens who pay buzzers with zero logic,0.2732,Positif
16/01/2023,11:03:19,complain10_,tribune jogja complete schedule reading trial prosecute ricky strong ma ruf ferdy sambo Putri candrawathi eliezer,0.1531,Positif
16/01/2023,20:36:35,gunawancrypto,tribunnews family event Brigadier Yosua Hutabarat Kamaruddin Simanjuntak the value of Ferdy Sambo Putri Chandrawati deserves a death sentence ld,-0.296,Negatif
14/12/2022,15:36:25,gunawancrypto,tribunnews ballistics expert arif sumirat present the witness spreads arms attorney bharada e arif sumirat team attorney bharada e doubts the competency of the expert witness ist,-0.296,Negatif
28/12/2022,17:37:05,gunawancrypto,tribunnews criminal experts make law bharada e delete according to ferdy sambo's order,-0.5267,Negatif
28/12/2022,16:36:38,gunawancrypto,tribunnews considers a tool for accountability bharada e spokesperson for rkuhp,0.0,Netral
05/01/2023,15:36:50,gunawancrypto,tribunnews bharada e witness ferdy sambo kali cock the gun kills brigadier j,-0.7579,Negatif
18/01/2023,15:36:57,gunawancrypto,tribunnews breaking news bharada e demands brigadier j,0.0,Netral
17/01/2023,12:37:00,gunawancrypto,tribunnews base prosecutor princess candrawathi cheating on brigadier j taking a post mortem,-0.5574,Negatif
19/12/2022,18:37:56,gunawancrypto,tribunnews forensic doctor I'm Brigadier J's brain accidentally moved stomach after autopsy,-0.34,Negatif
19/12/2022,15:38:30,gunawancrypto,tribunnews forensic doctor condition of brigadier j kali RS Polri Kramat Jati,0.0,Netral
19/01/2023,15:37:48,gunawancrypto,tribunnews support bharada e icad calm down god sleeps,0.7269,Positif
17/12/2022,6:03:28,gunawancrypto,"tribunnews ferdy sambo I'm a random scenario, CCTV recording appears, Brigadier J is alive",0.3818,Positif
13/12/2022,16:36:39,gunawancrypto,tribunnews ferdy sambo denies witness bharada e plans to kill brigadier j,-0.8176,Negatif
19/12/2022,18:37:56,gunawancrypto,tribunnews ferdy sambo sent a message wa bharada e brigadier j died mentioning the name of the national police chief,-0.5574,Negatif
12/12/2022,15:38:59,gunawancrypto,tribunnews Ferdy Sambo Putri Candrawathi raped Brigadier J on post mortem results,-0.6808,Negatif
20/12/2022,15:38:15,gunawancrypto,tribunnews group wa duren brigadier j live left yosua live,0.0,Netral
10/01/2023,22:36:59,gunawancrypto,tribunnews judge the person involved in the scenario ferdy sambo died brigadier j,-0.5574,Negatif
17/01/2023,12:37:01,gunawancrypto,"tribunnews, prosecutors believe that Candrawathi's daughter, Brigadier Jarman Hanis, has cheated on him",-0.5106,Negatif
24/01/2023,18:39:53,gunawancrypto,tribunnews kali ricky rizal's attorney calls prosecutors assumption of killing brigadier j client ricky rizal kills brigadier j ld plan casebrigadirj trial pledoi,-0.836,Negatif
21/12/2022,18:38:32,gunawancrypto,tribunnews attorney bharada e cctv record missing expert witness,-0.296,Negatif
17/01/2023,11:36:21,gunawancrypto,tribunnews strong ma'ruf valid proof wrong wrong murder plan brigadier j indictment ld,-0.8225,Negatif
19/01/2023,17:38:29,gunawancrypto,tribunnews Hendra Kurniawan Agus Nurpatria's camp attended the expert session of Brigadier J,0.0,Netral
21/12/2022,18:38:37,gunawancrypto,tribunnews event highlight dead brigadier j missing eril kanjuruhan tragedy,-0.8591,Negatif
25/01/2023,16:36:27,gunawancrypto,tribunnews point defending princess candrawathi kills brigadier j alludes to changing clothes,-0.5423,Negatif
20/12/2022,15:38:15,gunawancrypto,tribunnews profile of farah primadani forensic doctor I accidentally moved the brain of brigadier j stomach,-0.34,Negatif
22/12/2022,15:36:52,gunawancrypto,tribunnews Putri Candrawathi I lied to insult Brigadier J Duren in the Ferdy Sambo scenario,-0.7096,Negatif
25/01/2023,16:36:28,gunawancrypto,tribunnews princess candrawati parents were born from the womb of the father of the army general,0.0,Netral
16/01/2023,16:36:16,gunawancrypto,tribunnews ricky rizal sues prison for killing brigadier j,-0.8271,Negatif
19/01/2023,15:37:48,gunawancrypto,tribunnews cried bharada e demanded brigadier j's parents were shocked and disappointed,-0.836,Negatif
02/01/2023,18:57:00,horcruxrip,"the judge tricked the judge, but the brigadier's family remained a law that contradicted facts",-0.5023,Negatif
27/01/2023,14:22:57,nonongbigwin,their dirty trick so that the case goes straight to sp because he thought that brigadier j was left to learn that his walking tricks were qualified for nothing to the police,-0.4019,Negatif
25/01/2023,13:16:34,subarkahae,The verdict trading trick that marked up the anticipation of Bharada E appealed to the discount on the lowering of the verdict,0.1027,Positif
28/01/2023,17:18:11,han_luue,"the sambo trick is looking for help directly, the land guerrillas escape the death penalty after being pardoned, remission, remission, remission, free",0.128,Positif
30/12/2022,15:42:28,papilopahh,"Trillion, help with state funds, Brigadier Yosua's account, is it true or not money Ferdy Sambo Ferdysambo Brigadiryosua Natal Riplegend",0.6705,Positif
18/01/2023,16:45:10,newfree,The strong-ricky-putri trio is tough. Eliezer Eliezer escapes the death penalty. Bharada Richard Eliezer wins and demands prison,-0.7579,Negatif
18/01/2023,13:32:06,beekeeper1,the trio ricky rizal-strong maruf-putri candrawati end of being hit by eliezer ferdy sambo case close salute the screen team the results of the condition of unscrupulous prosecutors so that they are fierce when live tv is crunchy when sued,0.0,Netral
29/01/2023,1:01:30,priatulenn,then the judge didn't check prof prof sudabg publicly opened the name of brigjen playing sambo killed the recommendation to open public prof shame shame,-0.872,Negatif
14/12/2022,22:44:37,naaa_anha,then bharada e d presume,0.0,Netral
09/12/2022,13:07:00,moenwaard,then brigadier j finished killing,-0.6597,Negatif
11/01/2023,12:24:23,jmnisstbby,"then if you abuse it, it's just a scenario to kill Brigadier J because of that",-0.872,Negatif
06/01/2023,10:44:06,leonitahope,"Tsadiss immediately examined the trial judge who killed Brigadier Joshua Hutabarat Wahyu Iman Santoso due to the viral video of the Sambo verdict, which he suspected was Judge Wahyu was a woman",-0.7003,Negatif
16/01/2023,18:09:56,youngerrr_06,"I still don't believe, I feel really bad for the brigadier, if the devil has killed the slander",-0.9286,Negatif
02/01/2023,20:38:20,koceeeeeng_,about fs who shot j witness romer aide also who saw fs wearing black gloves correlation witness bharada e shooting fs j witness pc discuss gloves call lt rmh saguling when bidding to shoot,-0.34,Negatif
18/01/2023,18:00:31,Fatimahad 1819162,about gbharada ejk prosecutor principle bharada e refuses life-sambo order threatening to shoot fs who is in a frenzy as jc who dismantled sambo ybs from lying test very honest and consistently destroyed corp prosecutor,-0.8781,Negatif
29/01/2023,15:04:07,jmgerarddasilva,tu retired narrowly so general behavior like sambo and the gang,0.4144,Positif
31/12/2022,19:10:23,news_wanheart,brigadier j's body full of bullet holes comes victorious,0.0,Netral
14/12/2022,6:21:19,bogor tribune,the accusation of alibi at the trial of Candrawathi's daughter spoke out about the shooting of Brigadier J,-0.25,Negatif
25/01/2023,13:05:22,breaking news,accusing the mastermind behind killing the brigadier j Putri candrawathi is surprised,-0.6369,Negatif
25/01/2023,14:34:30,sindonews,accused of wearing sexy sleigh brigadier j Putri candrawathi,0.296,Positif
12/12/2022,14:03:43,posbakumpranaja,accused of shooting three brigadiers J Putri Candrawathi taught Ferdy to use firearms in sambo,-0.296,Negatif
16/12/2022,16:18:58,time dotco,"accusations that the trial was falsely accused of murder were planned by Brigadier Joshua, a criminal law expert at Trisakti University",-0.9118,Negatif
25/01/2023,14:34:48,investors,accusing the mastermind behind killing the brigadier j the reaction of princess candrawathi,-0.7269,Negatif
25/01/2023,14:04:18,Journalist,"Accusing the mastermind of Candrawati's daughter, the tongue of the bone can twist and turn the facts of the trial, please open the clear evidence from the rape forest, change Magelang, evidence of money, Eliezer's money, PC involved, ai",-0.3612,Negatif
04/01/2023,2:04:28,dagger_1,"accuse the clan of Brigadier J of having strong valid evidence, my capital is PC as a victim without a post mortem",0.1027,Positif
24/01/2023,13:10:11,poskotanetwork,strongly accuse maruf of conspiring with ferdy sambo hook kill brigadier j strong trial evidence maruf ferdysambo pledoi poskota trial sambo,-0.2732,Negatif
25/01/2023,7:36:02,the people's mind,"Accusing Ferdy Sambo of a conspiracy to kill Brigadier J is strong, but the evidence of the video recording is strong. The accusation is strong, but the accusation of Brigadier J's murder is a conspiracy of Ferdy Sambo.",-0.8885,Negatif
02/01/2023,19:55:14,simatupangparda,"The task of defending Ferdy Sambo the death penalty is to take care of Bharada E, the team looking for food, gin, febri",-0.5719,Negatif
18/01/2023,14:18:48,between photos,task of handcuffs charge of murder Brigadier Yosua Hutabarat Putri Candrawathi's plan to prosecute justice for the land of South Jakarta Jakarta Wednesday,-0.6124,Negatif
09/01/2023,19:14:21,hendrosa2,"The prosecutor's job is to step on the gas to dismantle the mafia in the body of the National Police. The scenario for killing evidence is that Brigadier J kills Ferdy Sambo, the scenario for being sexually harassing netizens fs is tired",-0.936,Negatif
06/11/2022,16:57:04,tvonenews,"LPSK's job is to protect Bharada and meet Ricky Rizal, who is strong and ma'ruf in court",0.7096,Positif
07/11/2022,15:20:00,kompastv,Swab assignment Ferdy Sambo PCR Nofriansyah Yosua Hutabarat shoot Swab assignment Witness at trial continues to suspect the murder of Brigadier J indictment Bharada e Ricky Rizal da strong ma ruf,-0.7184,Negatif
07/11/2022,15:00:01,akuratco,PCR swab test assignment covid smart co lab Nevi Africa witness at trial continued bharada richard eliezer bripka ricky rizal strong ma ruf,0.7184,Positif
28/01/2023,23:19:34,betterlies,It's true that you have a crush on sambo,0.296,Positif
15/01/2023,15:27:14,its aripp1,use money i don't think so brigadier j said it's evil to be involved in institutional communities,-0.6597,Negatif
11/01/2023,15:55:15,I know,I know the brigadier's shortcomings are very detailed,0.0,Netral
29/01/2023,16:41:51,spice world,"Look at the Sambo kid, bro, you say you're a hero, even though you're a serial killer",-0.1779,Negatif
19/01/2023,9:44:42,razifap,It's so uncomfortable that people forget that when you grow up you demand a PC under Bharada E,-0.6478,Negatif
29/01/2023,15:35:44,chintyamuray89,"it's already wrong to speak publicly, the pretext of lying is when you think you're lying or not",-0.872,Negatif
18/01/2023,16:17:37,cemplukwati,your god bharada r eliezer,0.2732,Positif
20/12/2022,9:31:51,watch 24 hours,lord jesus whatsapp group duren event brigadier j vomit alluded to,0.0,Netral
12/12/2022,10:57:05,brother prabu007,tuju bang still think ricky rizal clearly disabled shoot brigadier j dead the bharada e the ricky rizal jc,-0.6124,Negatif
29/01/2023,11:28:38,midak_kodok21,aim different brigadier j dies shoot hold fire brigadier j avoid actually safe,-0.4767,Negatif
19/01/2023,19:44:05,Hartati44247904,aim for bharada e to shoot brigadier j because power relations are also afraid there is a guarantee that if you don't shoot sambo kill brigadier j instead the victim hr isn't brigadier j but the bharada e also shoots sambo scenario,0.2817,Positif
18/01/2023,10:00:47,RidhoBadiman16,aim for a supporting factor no matter what Brigadier J stays under PC the late Yoshua Sambo's adjutant General Star rank wife above the rank of Sambo don't let Brigadier J Sambo just be afraid of PC,0.4265,Positif
13/12/2022,10:51:08,Bismber,"I'm looking at it, it's weird if the PC thinks it's the case of the brigadier's murder, yes, the victim of sexual assault, you know, Joshua shooting makes sense, the rape victim thinks",-0.9468,Negatif
04/01/2023,7:57:34,antvklikdotcom,seven judges came to the scene to kill brigadier j,-0.6908,Negatif
04/01/2023,7:04:33,vivacoid,seven judges came to the scene and shot brigadier j,0.0,Netral
04/01/2023,13:58:04,businesscom,Go to the panel of judges to check the crime scene that killed Brigadier J,-0.8402,Negatif
27/01/2023,13:57:45,nanang_antasena,the aim of the pledoi is to help the loss of life of Brigadier Joshua,0.1027,Positif
29/01/2023,10:31:41,raujeffry,seven prof i bharada e shootout kill police general mid officer police tsk ptdh bharada e law free judge respect,0.1779,Positif
29/01/2023,2:53:00,rudymulyadi,"go to prof mahfud eliezer, who is brightly lit, not bright, dr bharada, richard eliezer, may the grave be closed as a shootout, ferdy sambo, pc as the mastermind, free from touching the law",0.2008,Positif
29/01/2023,16:33:51,ink sucked,"aim for sambo dismantling if it's rotten so that the sambo that suffers from people who are deliciously rotten will be a patriot, the last chance to reveal the truth",-0.5423,Negatif
29/01/2023,10:49:14,twitter account,aim anyway sambo open an wrote give the police a bad name,-0.5423,Negatif
18/01/2023,19:27:09,shihab291,Tuju Tiga Laku Uttama Sambobu Pch Bharada A Hukum Sambo Toon Bu Pch Bharada A Samma,0.0,Netral
29/12/2022,9:22:12,taniabasro1,"I don't know if Richard has personal grudges, Brigadier J orders to beat up Richard and chooses to shoot for profit",0.128,Positif
20/01/2023,11:10:10,kanggodog81,go sue Attorney Barada E for the murder of Brigadier Joshua mild appeal for the loss of life of Brigadier J sue Prosecutor PC you should accept Barada e,-0.6597,Negatif
08/11/2022,14:21:45,metro_tv,seven witnesses attended the trial continued indictment richardeliezer strong ma ruf ricky rizal bank employee art ferdysambo witness sanction full summons alas,0.296,Positif
19/12/2022,15:28:37,Discuss 90647460,Seven shots hit Brigadier Joshua in the head,0.0,Netral
08/12/2022,0:40:27,yoga tribune,seven shot the body of brigadier j kali bharada e ferdy sambo confessed,0.0,Netral
27/01/2023,15:04:06,prdepok,write a message haru bharada e mahfud md adinda hopefully mild punishment,-0.128,Negatif
18/01/2023,15:59:42,qanahiting_new,Tumbal Bharada A KC Smosi Ya,0.0,Netral
28/12/2022,1:16:02,bantennews_coid,Tumbal Bharada E escapes criminal law,-0.4404,Negatif
27/12/2022,23:43:36,surgeco,Tumbal Bharada E escapes expert criminal law,-0.4404,Negatif
14/12/2022,14:00:58,setyasihmurwani,sacrifice brigadier j white air open the evil mob reveal the permission of the most just title of young karma law God I hope God holds fair in my country forefathers amen,0.4588,Positif
19/01/2023,9:46:34,dolirsasmin16,growing up in east kalimantan ikn archipelago raffi ahmad village head pharaoh richard eliezer son of dreams cak nun jasuke treasure helloinjkt morning sambo tramadol bharada e,0.6808,Positif
30/12/2022,20:36:41,adrian_guy,grow strong autonomous independent powerful watch out for strong external phenomenon sambo benny benny kill brigadier j angka main ferdy sambo,0.5719,Positif
08/01/2023,14:35:02,tanyarlfes,fiancé bharada e supports the free ayang w d y t,0.7003,Positif
26/01/2023,14:33:38,vivacoid,fiancé bharada e nikah delay god's beautiful plan,0.3818,Positif
26/12/2022,15:21:03,tvonenews,Fiancé Bharada E Prison Barskrim Raya Christmas brought his girlfriend,-0.5106,Negatif
26/01/2023,17:16:03,tvonenews,"Bharada's fiance, please choose a ling ling man and go live with richard",0.3182,Positif
27/01/2023,14:00:43,cigarettes,"Brigadier J's fiancé, how do you feel being able to see a girlfriend for",0.0,Netral
26/01/2023,20:41:16,speaker17,Postponing the marriage of Bharada's fiance is sincere or breaking up,0.296,Positif
18/01/2023,23:11:12,huntingtodaycom,submit to indictment chair richard eliezer bharada e isak win hear amar sue read prosecutor prosecute jpu,0.2732,Positif
18/01/2023,17:02:35,tribunwow,surrender wins bharada e demands jail kill brigadier j complete,-0.25,Negatif
27/01/2023,10:41:21,salesberuang,wait for bharada e the movie,0.0,Netral
26/01/2023,13:29:33,in edmardina,Tunggu janda jare bharad e,0.0,Netral
18/01/2023,20:09:20,the bilgoras,just wait for all h to respond to the prosecutor who sued bharada e,0.0,Netral
18/01/2023,19:36:36,FISH,"Wait for the judge's verdict, even if the judge can't decide what is fair, we pray for Princess Candrawati when the time is high.",0.6369,Positif
28/01/2023,12:01:11,radical poet,"show the public video usurpation of people's rights, the public believes the claims of the police, the people of the institution are full of lies, sambo",-0.4215,Negatif
14/12/2022,17:21:09,tvonenews,show face bharada e ferdy sambo dua responsibilities,0.0,Netral
19/01/2023,6:08:18,rachmat indra,guide sambo life span princess candrawati strong makruf ricky rizal eliezer evidence of suicide plot to defraud institutions jc influence tweet protest power of social media court charge trial attorney public prosecutor,-0.4939,Negatif
18/01/2023,23:16:33,vivacoid,Prosecutor Abai JC Bharada E,0.0,Netral
28/01/2023,15:26:03,tvonenews,sue Ferdy Sambo's men for obstruction of justice,0.5267,Positif
28/01/2023,9:24:35,khayalamperi,"sue or for the rest of your life, to be honest, you have to, even if you are a propagandist for rights of denial, bharada e oh bharada e ilfil, you don't look handsome",0.171,Positif
27/01/2023,17:28:26,indozonemedia,prosecute baiquni wibowo in prison obstruction of justice ooj kill brigadier j prosecutor demand prosecutor beber light series of the accused,-0.875,Negatif
18/01/2023,18:24:03,avalon,"Demand help from Ferdy Sambo, Richard Eliezer, strong prison, Ma Ruf, Ricky Rizal",0.296,Positif
28/01/2023,13:50:00,TalkBeritacom,Differently demand that Ferdy's men go to jail as a result of the general's order,-0.128,Negatif
19/01/2023,9:22:02,fajaronline,Demand Bharada E Akbar Faizal I'm the entrance to the demolition demand,-0.25,Negatif
18/01/2023,23:25:35,andrewenas,sue bharada e heavy indictment psi justice collaborator,0.5267,Positif
19/01/2023,12:34:56,heraldindo,"suing bharada e is heavy on princess candrawathi, the RI prosecutor's IG account attacks netizens",-0.6124,Negatif
21/01/2023,9:08:02,voidots,sue bharada e severely sue daughter indictment sue bharada e status justice collaborator lpsk victim witness protection agency,-0.1779,Negatif
18/01/2023,16:11:04,idntimes,demand bharada e dismantle polite behavior,-0.128,Negatif
22/01/2023,22:35:36,vivacoid,demands that bharada e support members of the police corpolairud headquarters,0.4019,Positif
20/01/2023,13:01:03,vivacoid,sue bharada e fadil main behavior justice collaborator,0.5267,Positif
05/01/2023,16:12:04,tvonenews,demanded that bharada and the judge hand over the prosecutor to read the requisition,0.3182,Positif
16/01/2023,2:15:33,confrontation co,sue bharada e corn awaiting trial,0.0,Netral
28/01/2023,20:29:04,fredyrichardo,sue bharada e attorney general,0.0,Netral
19/01/2023,13:22:01,alonesiacom,demand bharada e attorney general prosecutor consider terms,-0.128,Negatif
18/01/2023,19:16:58,sulutcyber,demand that the prosecutor bharada e quote verses from the bible quran,-0.128,Negatif
29/01/2023,10:38:52,news_wanheart,sue bharada e lpsk honestly the nation's luxury,0.4588,Positif
20/01/2023,19:12:39,sindonews,sue bharada e lpsk decisively Sindonews intervention is not ordinary news,0.0,Netral
18/01/2023,23:18:39,Scratch it back,sued bharada e a logically clumsy legal expert,0.128,Positif
19/01/2023,13:47:43,demokrasicoid,sue bharada e when it's not fair to sue the daughter of a strong provocateur,0.3265,Positif
18/01/2023,21:51:32,sindonews,demands bharada e convict prison prosecutor weighs justice collaborator Sindonews is not normal news,0.0258,Positif
21/01/2023,14:04:38,merdekadotcom,sue bharada e different trigger can lpsk corn,0.0,Netral
19/01/2023,13:38:02,catra_com,sue bharada e is lower than corn sambo,-0.296,Negatif
24/01/2023,19:01:26,forumterkini,demand bharada e jokowi's response,-0.128,Negatif
21/01/2023,9:08:10,voidots,sue bharada e accordingly,0.0,Netral
21/01/2023,18:16:04,ground dependent,sue bharada e of course justice collaborator suparji ahmad uia criminal law teacher,0.0,Netral
18/01/2023,15:25:00,winterangels__,sue bharada e yr pc only yr,0.0,Netral
19/01/2023,5:13:19,jakartanewsid1,sue bharada e reap public controversy split,0.0,Netral
20/01/2023,9:51:51,wjtodaycom,sue bharada e reap the corn polemic lpsk comments,0.0,Netral
19/01/2023,9:09:07,zakyy_law,sue bharada e sue pc et al ride specially sue pc more fs bharadae,0.0,Netral
19/01/2023,4:00:31,tvonenews,sue bharada eliezer heavy indictment witness morning news shinta syamsul arief jasmine rachmadi wib tvone live streaming,0.0,Netral
23/01/2023,10:38:34,terkindots,sue bharada eliezer in the prosecutor's prison for disturbing the public,-0.765,Negatif
18/01/2023,19:34:07,terkindots,Prosecutors demand Bharada Eliezer in prison for making public noise Prosecutors demand that Prosecutors kill Brigadier Yosua's plan to reveal reasons,-0.875,Negatif
25/01/2023,8:04:34,21beritaterkini,sue bharada e bela jail,0.0,Netral
17/01/2023,14:25:03,the people's mind,"demands life imprisonment for Ferdy Sambo, the score for making a fuss tarnishes the National Police institution.",0.0,Netral
26/01/2023,15:27:39,investors,claim the murder of brigadier j,-0.6908,Negatif
19/01/2023,2:41:58,sucilvisangad1,sue for the controversial murder of Brigadier J Ferdi Sambo Berat Putri,-0.7579,Negatif
20/01/2023,8:55:01,economic news,demand the indictment of killing Brigadier J Sayang Corn respect the prosecutor's authority,-0.3612,Negatif
19/01/2023,6:14:35,time dotco,demand the indictment of killing Brigadier Joshua Ferdy Sambo Richard Eliezer,-0.7096,Negatif
27/01/2023,19:02:07,time dotco,sue for obstruction of justice indictment for killing brigadier j,-0.25,Negatif
27/01/2023,18:25:21,breaking news,sue for the indictment of the death of Brigadier J,-0.5994,Negatif
21/01/2023,12:25:00,andalpost,sue Ferdy Sambo CS to kill Brigadier Joshua Indonesia's plan News Andalpost ditapaja,-0.6908,Negatif
17/01/2023,17:12:42,tribunyambique,demanded Ferdy Sambo Sambo Prosecutor Knock Sambo shot Brigadier Joshua's head face down on the floor,-0.2263,Negatif
17/01/2023,12:57:40,coverage6dotcom,sue ferdy sambo life imprisonment hard ricky rizal strong ma ruf jail,0.4404,Positif
17/01/2023,9:39:02,time dotco,demand ferdy sambo strong prediction ma ruf ricky rizal,0.4215,Positif
17/01/2023,15:22:55,Lord Sep,sue fs full fair josua family society ferdy sambo sue life imprisonment kill brigadier j plan,-0.5267,Negatif
09/12/2022,20:54:47,with a compass,"Sue Ferdy Sambo Seriously, think the brain killed Brigadier J's plan",-0.7351,Negatif
18/01/2023,22:29:22,luckybos4,sue JPU bharada e sentence panel of judges jc status trial in public week support bharada e fair judge public bharada e,0.6486,Positif
19/01/2023,8:10:13,local history,sue bharada e prison law captures silent camera wins bharadae wins prosecutor,0.6249,Positif
18/01/2023,18:31:28,angel messenger,sue richard eliezer jail law status dismantling fake scenario dead brigadier yosua former head of division propam Inspector general ferdy sambo,-0.8126,Negatif
17/01/2023,18:00:35,kompastv,"Prosecute Candrawathi's daughter read tomorrow, Brigadier J's father is sentenced to death",-0.7717,Negatif
19/01/2023,2:15:02,economic news,"Sue Candrawathi's daughter, Bharada's sympathizer, causes a commotion in court",0.0,Netral
18/01/2023,16:49:48,safa_andriana,sue the attorney general to bharada e dalang sambolado,0.0,Netral
19/01/2023,7:47:55,opposition,Prosecutor Bharada E is not logical,0.0,Netral
19/01/2023,21:01:41,dndtirated,sue prosecutor bharada e odd logical jokowi kesambet fir aun contra depok head of depok eliezer bonsang yati sowonatsma indiaopen jokowibikintekor aniespresiden,-0.3182,Negatif
19/01/2023,14:29:26,rml oil teng,Prosecutor Bharada E is not logical for the Klikrmol,0.0,Netral
19/01/2023,17:29:23,news_wanheart,sue prosecutor bharada e odd logical trending,-0.3182,Negatif
17/01/2023,0:24:23,he agreed,"Prosecutor Bharada E is worried that Ricky Rizal is very strong, Maruf",0.3384,Positif
18/01/2023,19:47:07,kabarjuhnews,prosecute prosecutor bharada e logical,-0.4019,Negatif
19/01/2023,21:30:46,Peru RT 073179,sue prosecutor bharada e mahfud md theory richard eliezer acquitted,0.25,Positif
19/01/2023,7:26:02,rmoljatim_id,sue prosecutor bharada e logical value sue prosecutor sue criminal prosecutor bharada richard eliezer pudihang lumiu alias bharada e kills brigadier yosua hutabarat weight objective reading value,-0.4767,Negatif
18/01/2023,18:02:08,moelyono djalil,sue prosecutor bharada e pc rr km I hope the judge reverses the verdict bharada e jc fs I hope minimum death penalty,-0.128,Negatif
19/01/2023,6:00:36,ardyan011,"sue the prosecutor Bharada e does not pay attention to the fair elements of the society, expose the honest price by demanding prison, where is the lightness of the lawsuit justice collaborator savebharadae",0.381,Positif
19/01/2023,21:38:57,onomsalam2pas,Prosecutor Bharada Eliezer is not logical,0.0,Netral
23/01/2023,6:24:53,daily compass,sue the prosecutor to kill the plot of Brigadier Yosua Hutabarat respect arises controversy njomplang public value sue fair public fair injury,0.1531,Positif
23/01/2023,6:28:00,old man,sue prosecutors to kill brigadier josua hutabarat plan respect arises controversy njomplang public value sue fair fair injury public opinion adadikompas,0.1531,Positif
20/01/2023,21:37:35,fajaridnetwork,"sue the prosecutor for the murder of brigadier j expert in criminal law acu supreme court follow the news, pull cristianoronaldo dirtylaundryep rahul cak nun salty air we love you yoongi suga messi percy",-0.0772,Negatif
17/01/2023,13:34:01,catra_com,Prosecutor Ferdy Sambo shoot Brigadier J,-0.34,Negatif
18/01/2023,17:55:59,trijayafmsby,Prosecutors demand Bharada E evidence of violating the Criminal Code,-0.8126,Negatif
16/01/2023,18:08:06,kompastv,sue the prosecutor for the role of Ricky Rizal being strong and ma'ruf in killing Joshua,-0.2732,Negatif
19/01/2023,16:58:07,voice_sumedang,demanded that Attorney Putri Candrawathi Bharada E Kamaruddin Indonesian mothers protest,-0.4404,Negatif
23/01/2023,15:56:20,kompasiana,sue the prosecutor's daughter candrawathi ricky rizal strong ma ruf richard eliezer considers disturbing fair the judge's verdict ni luh seeks answers witness niluh evening at web streaming,0.4404,Positif
23/01/2023,20:15:30,kompastv,sue prosecutor candrawathi ricky rizal strong ma ruf richard eliezer considers disturbing fair judge's verdict ni luh seek answer witness niluh streaming,0.4404,Positif
17/01/2023,17:00:00,aroundinews,Prosecutor RR FS charged with being involved in the plot to kill Brigadier J AAS RCTI,-0.3109,Negatif
24/01/2023,12:39:24,r66newlitics,prosecute prosecutors suspected of killing brigadier j newlitics media flash saudi arabia the murder of brigadierj hajj costs hajj costs mass shooting california imlek ferdysambo,-0.9287,Negatif
21/01/2023,0:20:07,iamil01,"Prosecutors have sued more than half of the maximum threat of the 2011 Criminal Code article Bharada E, which is the main behavior of an adult human being who had the opportunity to refuse as a result of making Joshua die because it was easy to refuse but the task order",-0.6369,Negatif
18/01/2023,20:09:52,to the gbers,sue the prosecutor according to the role of the indictment fs gave the order can be sued for life imprisonment bharada e as executor thn pc rr strong as involved in the scenario years in prison the years demanded by eliezer have been discounted,-0.1779,Negatif
18/01/2023,17:21:55,qianoisugarwax,sue the trial attorney bharada e pc prosecutor u didn't see richard eliezer being honest dismantling the pc of the mastermind behind the executor th anjiirr I swear it's really annoying,0.0276,Positif
20/01/2023,11:35:51,news no,sue the prosecutor for the status of justice collaborator bharada e bank indonesia to increase the interest rate for swine flu ntt human infection complete newsletter morning,0.7269,Positif
18/01/2023,20:10:40,tjiahartono1,"Prosecutors sue Bharada E to enforce a fair law, while the direction of Menkopolhukam is to uphold the law, uphold a fair law, the state costs to pay for the recommendation, it's sad.",0.0258,Positif
21/01/2023,10:08:48,withcom_id,the prosecutors demand that the prosecutor charge him with killing police brigadier Nofriansyah Yosua Hutabarat alias Brigadier J Tuai pros and cons ferdysambo trial at sambo richardeliezer,-0.7096,Negatif
